time;V(Net-_R1-Pad1_);
6.3814e-10;0;
6.3864e-10;0;
6.3914e-10;0;
6.3964e-10;0;
6.4014e-10;0;
6.4064e-10;0;
6.4114e-10;0;
6.4164e-10;0;
6.4214e-10;0;
6.4264e-10;0;
6.4314e-10;0;
6.4364e-10;0;
6.4414e-10;0;
6.4464e-10;0;
6.4514e-10;0;
6.4564e-10;0;
6.4614e-10;0;
6.4664e-10;0;
6.4714e-10;0;
6.4764e-10;0;
6.4814e-10;0;
6.4864e-10;0;
6.4914e-10;0;
6.4964e-10;0;
6.5014e-10;0;
6.5064e-10;0;
6.5114e-10;0;
6.5164e-10;0;
6.5214e-10;0;
6.5264e-10;0;
6.5314e-10;0;
6.5364e-10;0;
6.5414e-10;0;
6.5464e-10;0;
6.5514e-10;0;
6.5564e-10;0;
6.5614e-10;0;
6.5664e-10;0;
6.5714e-10;0;
6.5764e-10;0;
6.5814e-10;0;
6.5864e-10;0;
6.5914e-10;0;
6.5964e-10;0;
6.6014e-10;0;
6.6064e-10;0;
6.6114e-10;0;
6.6164e-10;0;
6.6214e-10;0;
6.6264e-10;0;
6.6314e-10;0;
6.6364e-10;0;
6.6414e-10;0;
6.6464e-10;0;
6.6514e-10;0;
6.6564e-10;0;
6.6614e-10;0;
6.6664e-10;0;
6.6714e-10;0;
6.6764e-10;0;
6.6814e-10;0;
6.6864e-10;0;
6.6914e-10;0;
6.6964e-10;0;
6.7014e-10;0;
6.7064e-10;0;
6.7114e-10;0;
6.7164e-10;0;
6.7214e-10;0;
6.7264e-10;0;
6.7314e-10;0;
6.7364e-10;0;
6.7414e-10;0;
6.7464e-10;0;
6.7514e-10;0;
6.7564e-10;0;
6.7614e-10;0;
6.7664e-10;0;
6.7714e-10;0;
6.7764e-10;0;
6.7814e-10;0;
6.7864e-10;0;
6.7914e-10;0;
6.7964e-10;0;
6.8014e-10;0;
6.8064e-10;0;
6.8114e-10;0;
6.8164e-10;0;
6.8214e-10;0;
6.8264e-10;0;
6.8314e-10;0;
6.8364e-10;0;
6.8414e-10;0;
6.8464e-10;0;
6.8514e-10;0;
6.8564e-10;0;
6.8614e-10;0;
6.8664e-10;0;
6.8714e-10;0;
6.8764e-10;0;
6.8814e-10;0;
6.8864e-10;0;
6.8914e-10;0;
6.8964e-10;0;
6.9014e-10;0;
6.9064e-10;0;
6.9114e-10;0;
6.9164e-10;0;
6.9214e-10;0;
6.9264e-10;0;
6.9314e-10;0;
6.9364e-10;0;
6.9414e-10;0;
6.9464e-10;0;
6.9514e-10;0;
6.9564e-10;0;
6.9614e-10;0;
6.9664e-10;0;
6.9714e-10;0;
6.9764e-10;0;
6.9814e-10;0;
6.9864e-10;0;
6.9914e-10;0;
6.9964e-10;0;
7.0014e-10;0;
7.0064e-10;0;
7.0114e-10;0;
7.0164e-10;0;
7.0214e-10;0;
7.0264e-10;0;
7.0314e-10;0;
7.0364e-10;0;
7.0414e-10;0;
7.0464e-10;0;
7.0514e-10;0;
7.0564e-10;0;
7.0614e-10;0;
7.0664e-10;0;
7.0714e-10;0;
7.0764e-10;0;
7.0814e-10;0;
7.0864e-10;0;
7.0914e-10;0;
7.0964e-10;0;
7.1014e-10;0;
7.1064e-10;0;
7.1114e-10;0;
7.1164e-10;0;
7.1214e-10;0;
7.1264e-10;0;
7.1314e-10;0;
7.1364e-10;0;
7.1414e-10;0;
7.1464e-10;0;
7.1514e-10;0;
7.1564e-10;0;
7.1614e-10;0;
7.1664e-10;0;
7.1714e-10;0;
7.1764e-10;0;
7.1814e-10;0;
7.1864e-10;0;
7.1914e-10;0;
7.1964e-10;0;
7.2014e-10;0;
7.2064e-10;0;
7.2114e-10;0;
7.2164e-10;0;
7.2214e-10;0;
7.2264e-10;0;
7.2314e-10;0;
7.2364e-10;0;
7.2414e-10;0;
7.2464e-10;0;
7.2514e-10;0;
7.2564e-10;0;
7.2614e-10;0;
7.2664e-10;0;
7.2714e-10;0;
7.2764e-10;0;
7.2814e-10;0;
7.2864e-10;0;
7.2914e-10;0;
7.2964e-10;0;
7.3014e-10;0;
7.3064e-10;0;
7.3114e-10;0;
7.3164e-10;0;
7.3214e-10;0;
7.3264e-10;0;
7.3314e-10;0;
7.3364e-10;0;
7.3414e-10;0;
7.3464e-10;0;
7.3514e-10;0;
7.3564e-10;0;
7.3614e-10;0;
7.3664e-10;0;
7.3714e-10;0;
7.3764e-10;0;
7.3814e-10;0;
7.3864e-10;0;
7.3914e-10;0;
7.3964e-10;0;
7.4014e-10;0;
7.4064e-10;0;
7.4114e-10;0;
7.4164e-10;0;
7.4214e-10;0;
7.4264e-10;0;
7.4314e-10;0;
7.4364e-10;0;
7.4414e-10;0;
7.4464e-10;0;
7.4514e-10;0;
7.4564e-10;0;
7.4614e-10;0;
7.4664e-10;0;
7.4714e-10;0;
7.4764e-10;0;
7.4814e-10;0;
7.4864e-10;0;
7.4914e-10;0;
7.4964e-10;0;
7.5014e-10;0;
7.5064e-10;0;
7.5114e-10;0;
7.5164e-10;0;
7.5214e-10;0;
7.5264e-10;0;
7.5314e-10;0;
7.5364e-10;0;
7.5414e-10;0;
7.5464e-10;0;
7.5514e-10;0;
7.5564e-10;0;
7.5614e-10;0;
7.5664e-10;0;
7.5714e-10;0;
7.5764e-10;0;
7.5814e-10;0;
7.5864e-10;0;
7.5914e-10;0;
7.5964e-10;0;
7.6014e-10;0;
7.6064e-10;0;
7.6114e-10;0;
7.6164e-10;0;
7.6214e-10;0;
7.6264e-10;0;
7.6314e-10;0;
7.6364e-10;0;
7.6414e-10;0;
7.6464e-10;0;
7.6514e-10;0;
7.6564e-10;0;
7.6614e-10;0;
7.6664e-10;0;
7.6714e-10;0;
7.6764e-10;0;
7.6814e-10;0;
7.6864e-10;0;
7.6914e-10;0;
7.6964e-10;0;
7.7014e-10;0;
7.7064e-10;0;
7.7114e-10;0;
7.7164e-10;0;
7.7214e-10;0;
7.7264e-10;0;
7.7314e-10;0;
7.7364e-10;0;
7.7414e-10;0;
7.7464e-10;0;
7.7514e-10;0;
7.7564e-10;0;
7.7614e-10;0;
7.7664e-10;0;
7.7714e-10;0;
7.7764e-10;0;
7.7814e-10;0;
7.7864e-10;0;
7.7914e-10;0;
7.7964e-10;0;
7.8014e-10;0;
7.8064e-10;0;
7.8114e-10;0;
7.8164e-10;0;
7.8214e-10;0;
7.8264e-10;0;
7.8314e-10;0;
7.8364e-10;0;
7.8414e-10;0;
7.8464e-10;0;
7.8514e-10;0;
7.8564e-10;0;
7.8614e-10;0;
7.8664e-10;0;
7.8714e-10;0;
7.8764e-10;0;
7.8814e-10;0;
7.8864e-10;0;
7.8914e-10;0;
7.8964e-10;0;
7.9014e-10;0;
7.9064e-10;0;
7.9114e-10;0;
7.9164e-10;0;
7.9214e-10;0;
7.9264e-10;0;
7.9314e-10;0;
7.9364e-10;0;
7.9414e-10;0;
7.9464e-10;0;
7.9514e-10;0;
7.9564e-10;0;
7.9614e-10;0;
7.9664e-10;0;
7.9714e-10;0;
7.9764e-10;0;
7.9814e-10;0;
7.9864e-10;0;
7.9914e-10;0;
7.9964e-10;0;
8.0014e-10;0;
8.0064e-10;0;
8.0114e-10;0;
8.0164e-10;0;
8.0214e-10;0;
8.0264e-10;0;
8.0314e-10;0;
8.0364e-10;0;
8.0414e-10;0;
8.0464e-10;0;
8.0514e-10;0;
8.0564e-10;0;
8.0614e-10;0;
8.0664e-10;0;
8.0714e-10;0;
8.0764e-10;0;
8.0814e-10;0;
8.0864e-10;0;
8.0914e-10;0;
8.0964e-10;0;
8.1014e-10;0;
8.1064e-10;0;
8.1114e-10;0;
8.1164e-10;0;
8.1214e-10;0;
8.1264e-10;0;
8.1314e-10;0;
8.1364e-10;0;
8.1414e-10;0;
8.1464e-10;0;
8.1514e-10;0;
8.1564e-10;0;
8.1614e-10;0;
8.1664e-10;0;
8.1714e-10;0;
8.1764e-10;0;
8.1814e-10;0;
8.1864e-10;0;
8.1914e-10;0;
8.1964e-10;0;
8.2014e-10;0;
8.2064e-10;0;
8.2114e-10;0;
8.2164e-10;0;
8.2214e-10;0;
8.2264e-10;0;
8.2314e-10;0;
8.2364e-10;0;
8.2414e-10;0;
8.2464e-10;0;
8.2514e-10;0;
8.2564e-10;0;
8.2614e-10;0;
8.2664e-10;0;
8.2714e-10;0;
8.2764e-10;0;
8.2814e-10;0;
8.2864e-10;0;
8.2914e-10;0;
8.2964e-10;0;
8.3014e-10;0;
8.3064e-10;0;
8.3114e-10;0;
8.3164e-10;0;
8.3214e-10;0;
8.3264e-10;0;
8.3314e-10;0;
8.3364e-10;0;
8.3414e-10;0;
8.3464e-10;0;
8.3514e-10;0;
8.3564e-10;0;
8.3614e-10;0;
8.3664e-10;0;
8.3714e-10;0;
8.3764e-10;0;
8.3814e-10;0;
8.3864e-10;0;
8.3914e-10;0;
8.3964e-10;0;
8.4014e-10;0;
8.4064e-10;0;
8.4114e-10;0;
8.4164e-10;0;
8.4214e-10;0;
8.4264e-10;0;
8.4314e-10;0;
8.4364e-10;0;
8.4414e-10;0;
8.4464e-10;0;
8.4514e-10;0;
8.4564e-10;0;
8.4614e-10;0;
8.4664e-10;0;
8.4714e-10;0;
8.4764e-10;0;
8.4814e-10;0;
8.4864e-10;0;
8.4914e-10;0;
8.4964e-10;0;
8.5014e-10;0;
8.5064e-10;0;
8.5114e-10;0;
8.5164e-10;0;
8.5214e-10;0;
8.5264e-10;0;
8.5314e-10;0;
8.5364e-10;0;
8.5414e-10;0;
8.5464e-10;0;
8.5514e-10;0;
8.5564e-10;0;
8.5614e-10;0;
8.5664e-10;0;
8.5714e-10;0;
8.5764e-10;0;
8.5814e-10;0;
8.5864e-10;0;
8.5914e-10;0;
8.5964e-10;0;
8.6014e-10;0;
8.6064e-10;0;
8.6114e-10;0;
8.6164e-10;0;
8.6214e-10;0;
8.6264e-10;0;
8.6314e-10;0;
8.6364e-10;0;
8.6414e-10;0;
8.6464e-10;0;
8.6514e-10;0;
8.6564e-10;0;
8.6614e-10;0;
8.6664e-10;0;
8.6714e-10;0;
8.6764e-10;0;
8.6814e-10;0;
8.6864e-10;0;
8.6914e-10;0;
8.6964e-10;0;
8.7014e-10;0;
8.7064e-10;0;
8.7114e-10;0;
8.7164e-10;0;
8.7214e-10;0;
8.7264e-10;0;
8.7314e-10;0;
8.7364e-10;0;
8.7414e-10;0;
8.7464e-10;0;
8.7514e-10;0;
8.7564e-10;0;
8.7614e-10;0;
8.7664e-10;0;
8.7714e-10;0;
8.7764e-10;0;
8.7814e-10;0;
8.7864e-10;0;
8.7914e-10;0;
8.7964e-10;0;
8.8014e-10;0;
8.8064e-10;0;
8.8114e-10;0;
8.8164e-10;0;
8.8214e-10;0;
8.8264e-10;0;
8.8314e-10;0;
8.8364e-10;0;
8.8414e-10;0;
8.8464e-10;0;
8.8514e-10;0;
8.8564e-10;0;
8.8614e-10;0;
8.8664e-10;0;
8.8714e-10;0;
8.8764e-10;0;
8.8814e-10;0;
8.8864e-10;0;
8.8914e-10;0;
8.8964e-10;0;
8.9014e-10;0;
8.9064e-10;0;
8.9114e-10;0;
8.9164e-10;0;
8.9214e-10;0;
8.9264e-10;0;
8.9314e-10;0;
8.9364e-10;0;
8.9414e-10;0;
8.9464e-10;0;
8.9514e-10;0;
8.9564e-10;0;
8.9614e-10;0;
8.9664e-10;0;
8.9714e-10;0;
8.9764e-10;0;
8.9814e-10;0;
8.9864e-10;0;
8.9914e-10;0;
8.9964e-10;0;
9.0014e-10;0;
9.0064e-10;0;
9.0114e-10;0;
9.0164e-10;0;
9.0214e-10;0;
9.0264e-10;0;
9.0314e-10;0;
9.0364e-10;0;
9.0414e-10;0;
9.0464e-10;0;
9.0514e-10;0;
9.0564e-10;0;
9.0614e-10;0;
9.0664e-10;0;
9.0714e-10;0;
9.0764e-10;0;
9.0814e-10;0;
9.0864e-10;0;
9.0914e-10;0;
9.0964e-10;0;
9.1014e-10;0;
9.1064e-10;0;
9.1114e-10;0;
9.1164e-10;0;
9.1214e-10;0;
9.1264e-10;0;
9.1314e-10;0;
9.1364e-10;0;
9.1414e-10;0;
9.1464e-10;0;
9.1514e-10;0;
9.1564e-10;0;
9.1614e-10;0;
9.1664e-10;0;
9.1714e-10;0;
9.1764e-10;0;
9.1814e-10;0;
9.1864e-10;0;
9.1914e-10;0;
9.1964e-10;0;
9.2014e-10;0;
9.2064e-10;0;
9.2114e-10;0;
9.2164e-10;0;
9.2214e-10;0;
9.2264e-10;0;
9.2314e-10;0;
9.2364e-10;0;
9.2414e-10;0;
9.2464e-10;0;
9.2514e-10;0;
9.2564e-10;0;
9.2614e-10;0;
9.2664e-10;0;
9.2714e-10;0;
9.2764e-10;0;
9.2814e-10;0;
9.2864e-10;0;
9.2914e-10;0;
9.2964e-10;0;
9.3014e-10;0;
9.3064e-10;0;
9.3114e-10;0;
9.3164e-10;0;
9.3214e-10;0;
9.3264e-10;0;
9.3314e-10;0;
9.3364e-10;0;
9.3414e-10;0;
9.3464e-10;0;
9.3514e-10;0;
9.3564e-10;0;
9.3614e-10;0;
9.3664e-10;0;
9.3714e-10;0;
9.3764e-10;0;
9.3814e-10;0;
9.3864e-10;0;
9.3914e-10;0;
9.3964e-10;0;
9.4014e-10;0;
9.4064e-10;0;
9.4114e-10;0;
9.4164e-10;0;
9.4214e-10;0;
9.4264e-10;0;
9.4314e-10;0;
9.4364e-10;0;
9.4414e-10;0;
9.4464e-10;0;
9.4514e-10;0;
9.4564e-10;0;
9.4614e-10;0;
9.4664e-10;0;
9.4714e-10;0;
9.4764e-10;0;
9.4814e-10;0;
9.4864e-10;0;
9.4914e-10;0;
9.4964e-10;0;
9.5014e-10;0;
9.5064e-10;0;
9.5114e-10;0;
9.5164e-10;0;
9.5214e-10;0;
9.5264e-10;0;
9.5314e-10;0;
9.5364e-10;0;
9.5414e-10;0;
9.5464e-10;0;
9.5514e-10;0;
9.5564e-10;0;
9.5614e-10;0;
9.5664e-10;0;
9.5714e-10;0;
9.5764e-10;0;
9.5814e-10;0;
9.5864e-10;0;
9.5914e-10;0;
9.5964e-10;0;
9.6014e-10;0;
9.6064e-10;0;
9.6114e-10;0;
9.6164e-10;0;
9.6214e-10;0;
9.6264e-10;0;
9.6314e-10;0;
9.6364e-10;0;
9.6414e-10;0;
9.6464e-10;0;
9.6514e-10;0;
9.6564e-10;0;
9.6614e-10;0;
9.6664e-10;0;
9.6714e-10;0;
9.6764e-10;0;
9.6814e-10;0;
9.6864e-10;0;
9.6914e-10;0;
9.6964e-10;0;
9.7014e-10;0;
9.7064e-10;0;
9.7114e-10;0;
9.7164e-10;0;
9.7214e-10;0;
9.7264e-10;0;
9.7314e-10;0;
9.7364e-10;0;
9.7414e-10;0;
9.7464e-10;0;
9.7514e-10;0;
9.7564e-10;0;
9.7614e-10;0;
9.7664e-10;0;
9.7714e-10;0;
9.7764e-10;0;
9.7814e-10;0;
9.7864e-10;0;
9.7914e-10;0;
9.7964e-10;0;
9.8014e-10;0;
9.8064e-10;0;
9.8114e-10;0;
9.8164e-10;0;
9.8214e-10;0;
9.8264e-10;0;
9.8314e-10;0;
9.8364e-10;0;
9.8414e-10;0;
9.8464e-10;0;
9.8514e-10;0;
9.8564e-10;0;
9.8614e-10;0;
9.8664e-10;0;
9.8714e-10;0;
9.8764e-10;0;
9.8814e-10;0;
9.8864e-10;0;
9.8914e-10;0;
9.8964e-10;0;
9.9014e-10;0;
9.9064e-10;0;
9.9114e-10;0;
9.9164e-10;0;
9.9214e-10;0;
9.9264e-10;0;
9.9314e-10;0;
9.9364e-10;0;
9.9414e-10;0;
9.9464e-10;0;
9.9514e-10;0;
9.9564e-10;0;
9.9614e-10;0;
9.9664e-10;0;
9.9714e-10;0;
9.9764e-10;0;
9.9814e-10;0;
9.9864e-10;0;
9.9914e-10;0;
9.9964e-10;0;
1e-09;0;
1.00005e-09;0.000205;
1.00015e-09;0.000615;
1.00035e-09;0.001435;
1.00075e-09;0.003075;
1.00125e-09;0.005125;
1.00175e-09;0.007175;
1.00225e-09;0.009225;
1.00275e-09;0.011275;
1.00325e-09;0.013325;
1.00375e-09;0.015375;
1.00425e-09;0.017425;
1.00475e-09;0.019475;
1.00525e-09;0.021525;
1.00575e-09;0.023575;
1.00625e-09;0.025625;
1.00675e-09;0.027675;
1.00725e-09;0.029725;
1.00775e-09;0.031775;
1.00825e-09;0.033825;
1.00875e-09;0.035875;
1.00925e-09;0.037925;
1.00975e-09;0.039975;
1.01025e-09;0.042025;
1.01075e-09;0.044075;
1.01125e-09;0.046125;
1.01175e-09;0.048175;
1.01225e-09;0.050225;
1.01275e-09;0.052275;
1.01325e-09;0.054325;
1.01375e-09;0.056375;
1.01425e-09;0.058425;
1.01475e-09;0.060475;
1.01525e-09;0.062525;
1.01575e-09;0.064575;
1.01625e-09;0.066625;
1.01675e-09;0.068675;
1.01725e-09;0.070725;
1.01775e-09;0.072775;
1.01825e-09;0.074825;
1.01875e-09;0.076875;
1.01925e-09;0.078925;
1.01975e-09;0.080975;
1.02025e-09;0.083025;
1.02075e-09;0.085075;
1.02125e-09;0.087125;
1.02175e-09;0.089175;
1.02225e-09;0.091225;
1.02275e-09;0.093275;
1.02325e-09;0.095325;
1.02375e-09;0.097375;
1.02425e-09;0.099425;
1.02475e-09;0.101475;
1.02525e-09;0.103525;
1.02575e-09;0.105575;
1.02625e-09;0.107625;
1.02675e-09;0.109675;
1.02725e-09;0.111725;
1.02775e-09;0.113775;
1.02825e-09;0.115825;
1.02875e-09;0.117875;
1.02925e-09;0.119925;
1.02975e-09;0.121975;
1.03025e-09;0.124025;
1.03075e-09;0.126075;
1.03125e-09;0.128125;
1.03175e-09;0.130175;
1.03225e-09;0.132225;
1.03275e-09;0.134275;
1.03325e-09;0.136325;
1.03375e-09;0.138375;
1.03425e-09;0.140425;
1.03475e-09;0.142475;
1.03525e-09;0.144525;
1.03575e-09;0.146575;
1.03625e-09;0.148625;
1.03675e-09;0.150675;
1.03725e-09;0.152725;
1.03775e-09;0.154775;
1.03825e-09;0.156825;
1.03875e-09;0.158875;
1.03925e-09;0.160925;
1.03975e-09;0.162975;
1.04025e-09;0.165025;
1.04075e-09;0.167075;
1.04125e-09;0.169125;
1.04175e-09;0.171175;
1.04225e-09;0.173225;
1.04275e-09;0.175275;
1.04325e-09;0.177325;
1.04375e-09;0.179375;
1.04425e-09;0.181425;
1.04475e-09;0.183475;
1.04525e-09;0.185525;
1.04575e-09;0.187575;
1.04625e-09;0.189625;
1.04675e-09;0.191675;
1.04725e-09;0.193725;
1.04775e-09;0.195775;
1.04825e-09;0.197825;
1.04875e-09;0.199875;
1.04925e-09;0.201925;
1.04975e-09;0.203975;
1.05025e-09;0.206025;
1.05075e-09;0.208075;
1.05125e-09;0.210125;
1.05175e-09;0.212175;
1.05225e-09;0.214225;
1.05275e-09;0.216275;
1.05325e-09;0.218325;
1.05375e-09;0.220375;
1.05425e-09;0.222425;
1.05475e-09;0.224475;
1.05525e-09;0.226525;
1.05575e-09;0.228575;
1.05625e-09;0.230625;
1.05675e-09;0.232675;
1.05725e-09;0.234725;
1.05775e-09;0.236775;
1.05825e-09;0.238825;
1.05875e-09;0.240875;
1.05925e-09;0.242925;
1.05975e-09;0.244975;
1.06025e-09;0.247025;
1.06075e-09;0.249075;
1.06125e-09;0.251125;
1.06175e-09;0.253175;
1.06225e-09;0.255225;
1.06275e-09;0.257275;
1.06325e-09;0.259325;
1.06375e-09;0.261375;
1.06425e-09;0.263425;
1.06475e-09;0.265475;
1.06525e-09;0.267525;
1.06575e-09;0.269575;
1.06625e-09;0.271625;
1.06675e-09;0.273675;
1.06725e-09;0.275725;
1.06775e-09;0.277775;
1.06825e-09;0.279825;
1.06875e-09;0.281875;
1.06925e-09;0.283925;
1.06975e-09;0.285975;
1.07025e-09;0.288025;
1.07075e-09;0.290075;
1.07125e-09;0.292125;
1.07175e-09;0.294175;
1.07225e-09;0.296225;
1.07275e-09;0.298275;
1.07325e-09;0.300325;
1.07375e-09;0.302375;
1.07425e-09;0.304425;
1.07475e-09;0.306475;
1.07525e-09;0.308525;
1.07575e-09;0.310575;
1.07625e-09;0.312625;
1.07675e-09;0.314675;
1.07725e-09;0.316725;
1.07775e-09;0.318775;
1.07825e-09;0.320825;
1.07875e-09;0.322875;
1.07925e-09;0.324925;
1.07975e-09;0.326975;
1.08025e-09;0.329025;
1.08075e-09;0.331075;
1.08125e-09;0.333125;
1.08175e-09;0.335175;
1.08225e-09;0.337225;
1.08275e-09;0.339275;
1.08325e-09;0.341325;
1.08375e-09;0.343375;
1.08425e-09;0.345425;
1.08475e-09;0.347475;
1.08525e-09;0.349525;
1.08575e-09;0.351575;
1.08625e-09;0.353625;
1.08675e-09;0.355675;
1.08725e-09;0.357725;
1.08775e-09;0.359775;
1.08825e-09;0.361825;
1.08875e-09;0.363875;
1.08925e-09;0.365925;
1.08975e-09;0.367975;
1.09025e-09;0.370025;
1.09075e-09;0.372075;
1.09125e-09;0.374125;
1.09175e-09;0.376175;
1.09225e-09;0.378225;
1.09275e-09;0.380275;
1.09325e-09;0.382325;
1.09375e-09;0.384375;
1.09425e-09;0.386425;
1.09475e-09;0.388475;
1.09525e-09;0.390525;
1.09575e-09;0.392575;
1.09625e-09;0.394625;
1.09675e-09;0.396675;
1.09725e-09;0.398725;
1.09775e-09;0.400775;
1.09825e-09;0.402825;
1.09875e-09;0.404875;
1.09925e-09;0.406925;
1.09975e-09;0.408975;
1.10025e-09;0.411025;
1.10075e-09;0.413075;
1.10125e-09;0.415125;
1.10175e-09;0.417175;
1.10225e-09;0.419225;
1.10275e-09;0.421275;
1.10325e-09;0.423325;
1.10375e-09;0.425375;
1.10425e-09;0.427425;
1.10475e-09;0.429475;
1.10525e-09;0.431525;
1.10575e-09;0.433575;
1.10625e-09;0.435625;
1.10675e-09;0.437675;
1.10725e-09;0.439725;
1.10775e-09;0.441775;
1.10825e-09;0.443825;
1.10875e-09;0.445875;
1.10925e-09;0.447925;
1.10975e-09;0.449975;
1.11025e-09;0.452025;
1.11075e-09;0.454075;
1.11125e-09;0.456125;
1.11175e-09;0.458175;
1.11225e-09;0.460225;
1.11275e-09;0.462275;
1.11325e-09;0.464325;
1.11375e-09;0.466375;
1.11425e-09;0.468425;
1.11475e-09;0.470475;
1.11525e-09;0.472525;
1.11575e-09;0.474575;
1.11625e-09;0.476625;
1.11675e-09;0.478675;
1.11725e-09;0.480725;
1.11775e-09;0.482775;
1.11825e-09;0.484825;
1.11875e-09;0.486875;
1.11925e-09;0.488925;
1.11975e-09;0.490975;
1.12025e-09;0.493025;
1.12075e-09;0.495075;
1.12125e-09;0.497125;
1.12175e-09;0.499175;
1.12225e-09;0.501225;
1.12275e-09;0.503275;
1.12325e-09;0.505325;
1.12375e-09;0.507375;
1.12425e-09;0.509425;
1.12475e-09;0.511475;
1.12525e-09;0.513525;
1.12575e-09;0.515575;
1.12625e-09;0.517625;
1.12675e-09;0.519675;
1.12725e-09;0.521725;
1.12775e-09;0.523775;
1.12825e-09;0.525825;
1.12875e-09;0.527875;
1.12925e-09;0.529925;
1.12975e-09;0.531975;
1.13025e-09;0.534025;
1.13075e-09;0.536075;
1.13125e-09;0.538125;
1.13175e-09;0.540175;
1.13225e-09;0.542225;
1.13275e-09;0.544275;
1.13325e-09;0.546325;
1.13375e-09;0.548375;
1.13425e-09;0.550425;
1.13475e-09;0.552475;
1.13525e-09;0.554525;
1.13575e-09;0.556575;
1.13625e-09;0.558625;
1.13675e-09;0.560675;
1.13725e-09;0.562725;
1.13775e-09;0.564775;
1.13825e-09;0.566825;
1.13875e-09;0.568875;
1.13925e-09;0.570925;
1.13975e-09;0.572975;
1.14025e-09;0.575025;
1.14075e-09;0.577075;
1.14125e-09;0.579125;
1.14175e-09;0.581175;
1.14225e-09;0.583225;
1.14275e-09;0.585275;
1.14325e-09;0.587325;
1.14375e-09;0.589375;
1.14425e-09;0.591425;
1.14475e-09;0.593475;
1.14525e-09;0.595525;
1.14575e-09;0.597575;
1.14625e-09;0.599625;
1.14675e-09;0.601675;
1.14725e-09;0.603725;
1.14775e-09;0.605775;
1.14825e-09;0.607825;
1.14875e-09;0.609875;
1.14925e-09;0.611925;
1.14975e-09;0.613975;
1.15025e-09;0.616025;
1.15075e-09;0.618075;
1.15125e-09;0.620125;
1.15175e-09;0.622175;
1.15225e-09;0.624225;
1.15275e-09;0.626275;
1.15325e-09;0.628325;
1.15375e-09;0.630375;
1.15425e-09;0.632425;
1.15475e-09;0.634475;
1.15525e-09;0.636525;
1.15575e-09;0.638575;
1.15625e-09;0.640625;
1.15675e-09;0.642675;
1.15725e-09;0.644725;
1.15775e-09;0.646775;
1.15825e-09;0.648825;
1.15875e-09;0.650875;
1.15925e-09;0.652925;
1.15975e-09;0.654975;
1.16025e-09;0.657025;
1.16075e-09;0.659075;
1.16125e-09;0.661125;
1.16175e-09;0.663175;
1.16225e-09;0.665225;
1.16275e-09;0.667275;
1.16325e-09;0.669325;
1.16375e-09;0.671375;
1.16425e-09;0.673425;
1.16475e-09;0.675475;
1.16525e-09;0.677525;
1.16575e-09;0.679575;
1.16625e-09;0.681625;
1.16675e-09;0.683675;
1.16725e-09;0.685725;
1.16775e-09;0.687775;
1.16825e-09;0.689825;
1.16875e-09;0.691875;
1.16925e-09;0.693925;
1.16975e-09;0.695975;
1.17025e-09;0.698025;
1.17075e-09;0.700075;
1.17125e-09;0.702125;
1.17175e-09;0.704175;
1.17225e-09;0.706225;
1.17275e-09;0.708275;
1.17325e-09;0.710325;
1.17375e-09;0.712375;
1.17425e-09;0.714425;
1.17475e-09;0.716475;
1.17525e-09;0.718525;
1.17575e-09;0.720575;
1.17625e-09;0.722625;
1.17675e-09;0.724675;
1.17725e-09;0.726725;
1.17775e-09;0.728775;
1.17825e-09;0.730825;
1.17875e-09;0.732875;
1.17925e-09;0.734925;
1.17975e-09;0.736975;
1.18025e-09;0.739025;
1.18075e-09;0.741075;
1.18125e-09;0.743125;
1.18175e-09;0.745175;
1.18225e-09;0.747225;
1.18275e-09;0.749275;
1.18325e-09;0.751325;
1.18375e-09;0.753375;
1.18425e-09;0.755425;
1.18475e-09;0.757475;
1.18525e-09;0.759525;
1.18575e-09;0.761575;
1.18625e-09;0.763625;
1.18675e-09;0.765675;
1.18725e-09;0.767725;
1.18775e-09;0.769775;
1.18825e-09;0.771825;
1.18875e-09;0.773875;
1.18925e-09;0.775925;
1.18975e-09;0.777975;
1.19025e-09;0.780025;
1.19075e-09;0.782075;
1.19125e-09;0.784125;
1.19175e-09;0.786175;
1.19225e-09;0.788225;
1.19275e-09;0.790275;
1.19325e-09;0.792325;
1.19375e-09;0.794375;
1.19425e-09;0.796425;
1.19475e-09;0.798475;
1.19525e-09;0.800525;
1.19575e-09;0.802575;
1.19625e-09;0.804625;
1.19675e-09;0.806675;
1.19725e-09;0.808725;
1.19775e-09;0.810775;
1.19825e-09;0.812825;
1.19875e-09;0.814875;
1.19925e-09;0.816925;
1.19975e-09;0.818975;
1.20025e-09;0.821025;
1.20075e-09;0.823075;
1.20125e-09;0.825125;
1.20175e-09;0.827175;
1.20225e-09;0.829225;
1.20275e-09;0.831275;
1.20325e-09;0.833325;
1.20375e-09;0.835375;
1.20425e-09;0.837425;
1.20475e-09;0.839475;
1.20525e-09;0.841525;
1.20575e-09;0.843575;
1.20625e-09;0.845625;
1.20675e-09;0.847675;
1.20725e-09;0.849725;
1.20775e-09;0.851775;
1.20825e-09;0.853825;
1.20875e-09;0.855875;
1.20925e-09;0.857925;
1.20975e-09;0.859975;
1.21025e-09;0.862025;
1.21075e-09;0.864075;
1.21125e-09;0.866125;
1.21175e-09;0.868175;
1.21225e-09;0.870225;
1.21275e-09;0.872275;
1.21325e-09;0.874325;
